start 4 treads
files:200 largeDict:141063 smallDict:6028 IterSec:7 AllSec:7 
files:37400 largeDict:1642280 smallDict:6353 IterSec:108 AllSec:8523 
files:37600 largeDict:7857559 smallDict:2115 IterSec:109 AllSec:8632 
files:37800 largeDict:309791 smallDict:6343 IterSec:112 AllSec:8745 
files:38000 largeDict:348342 smallDict:12450 IterSec:111 AllSec:8857 
files:38200 largeDict:389587 smallDict:10185 IterSec:113 AllSec:8971 
files:38400 largeDict:1725237 smallDict:11384 IterSec:114 AllSec:9085 
files:38600 largeDict:382233 smallDict:6559 IterSec:116 AllSec:9201 
files:38800 largeDict:400137 smallDict:1649 IterSec:118 AllSec:9319 
files:39000 largeDict:434626 smallDict:3470 IterSec:116 AllSec:9436 
files:39200 largeDict:673903 smallDict:10745 IterSec:117 AllSec:9554 
files:39400 largeDict:1378608 smallDict:4667 IterSec:119 AllSec:9674 
files:39600 largeDict:477421 smallDict:4755 IterSec:119 AllSec:9794 
files:39800 largeDict:507170 smallDict:2425 IterSec:119 AllSec:9914 
files:40000 largeDict:1951334 smallDict:2075 IterSec:118 AllSec:10033 
files:40200 largeDict:474891 smallDict:6094 IterSec:118 AllSec:10151 
files:40400 largeDict:501296 smallDict:4104 IterSec:118 AllSec:10270 
files:40600 largeDict:543321 smallDict:2247 IterSec:116 AllSec:10387 
files:40800 largeDict:1080157 smallDict:7890 IterSec:115 AllSec:10502 
files:41000 largeDict:1844422 smallDict:15113 IterSec:115 AllSec:10617 
files:41200 largeDict:8099376 smallDict:5564 IterSec:114 AllSec:10731 
files:41400 largeDict:1451446 smallDict:7097 IterSec:115 AllSec:10847 
files:41600 largeDict:1884532 smallDict:8275 IterSec:115 AllSec:10962 
files:41800 largeDict:618166 smallDict:18889 IterSec:115 AllSec:11077 
files:42000 largeDict:2044133 smallDict:7510 IterSec:114 AllSec:11192 
files:42200 largeDict:573504 smallDict:9125 IterSec:116 AllSec:11308 
files:42400 largeDict:625162 smallDict:3215 IterSec:116 AllSec:11424 
files:42600 largeDict:660521 smallDict:5486 IterSec:117 AllSec:11542 
files:42800 largeDict:290703 smallDict:5056 IterSec:118 AllSec:11661 
files:43000 largeDict:680590 smallDict:7705 IterSec:120 AllSec:11782 
files:43200 largeDict:390172 smallDict:15876 IterSec:118 AllSec:11900 
files:43400 largeDict:177552 smallDict:4701 IterSec:116 AllSec:12017 
files:43600 largeDict:1985112 smallDict:8608 IterSec:114 AllSec:12131 
files:43800 largeDict:8147105 smallDict:10292 IterSec:113 AllSec:12245 
files:44000 largeDict:1566280 smallDict:10134 IterSec:115 AllSec:12360 
files:44200 largeDict:1986474 smallDict:4467 IterSec:118 AllSec:12479 
files:44400 largeDict:1514639 smallDict:9350 IterSec:119 AllSec:12599 
files:44600 largeDict:487660 smallDict:1249 IterSec:114 AllSec:12713 
files:44800 largeDict:811181 smallDict:10355 IterSec:114 AllSec:12827 
files:45000 largeDict:828941 smallDict:13427 IterSec:118 AllSec:12946 
files:45200 largeDict:516753 smallDict:8942 IterSec:123 AllSec:13069 
files:45400 largeDict:356509 smallDict:10341 IterSec:122 AllSec:13191 
files:45600 largeDict:2055140 smallDict:8048 IterSec:121 AllSec:13313 
files:45800 largeDict:8190195 smallDict:3913 IterSec:123 AllSec:13436 
files:46000 largeDict:1637698 smallDict:3728 IterSec:125 AllSec:13562 
files:46200 largeDict:2080877 smallDict:4780 IterSec:125 AllSec:13687 
files:46400 largeDict:8208484 smallDict:8960 IterSec:127 AllSec:13815 
files:46600 largeDict:1691817 smallDict:4531 IterSec:128 AllSec:13944 
files:46800 largeDict:2064475 smallDict:3869 IterSec:130 AllSec:14074 
files:47000 largeDict:1619655 smallDict:5830 IterSec:131 AllSec:14206 
files:47200 largeDict:2234935 smallDict:2674 IterSec:133 AllSec:14339 
files:47400 largeDict:904332 smallDict:19990 IterSec:135 AllSec:14474 
files:47600 largeDict:898870 smallDict:8768 IterSec:136 AllSec:14610 
files:47800 largeDict:943927 smallDict:12760 IterSec:136 AllSec:14747 
files:48000 largeDict:664482 smallDict:8046 IterSec:137 AllSec:14885 
files:48200 largeDict:1050610 smallDict:8603 IterSec:135 AllSec:15020 
files:48400 largeDict:733833 smallDict:2712 IterSec:136 AllSec:15157 
files:48600 largeDict:579778 smallDict:2439 IterSec:137 AllSec:15294 
files:48800 largeDict:2163091 smallDict:2292 IterSec:136 AllSec:15430 
files:49000 largeDict:8261317 smallDict:6111 IterSec:137 AllSec:15568 
files:49200 largeDict:1780321 smallDict:5796 IterSec:137 AllSec:15706 
files:49400 largeDict:2159820 smallDict:4867 IterSec:137 AllSec:15843 
files:49600 largeDict:1722439 smallDict:6506 IterSec:136 AllSec:15979 
files:49800 largeDict:2323114 smallDict:3172 IterSec:135 AllSec:16115 
files:50000 largeDict:1012818 smallDict:8052 IterSec:135 AllSec:16250 
files:50200 largeDict:1019387 smallDict:11445 IterSec:135 AllSec:16385 
files:50400 largeDict:1092952 smallDict:9748 IterSec:135 AllSec:16521 
files:50600 largeDict:826575 smallDict:6652 IterSec:135 AllSec:16656 
files:50800 largeDict:1249038 smallDict:5835 IterSec:134 AllSec:16790 
files:51000 largeDict:916671 smallDict:12342 IterSec:135 AllSec:16926 
files:51200 largeDict:723903 smallDict:11302 IterSec:137 AllSec:17063 
files:51400 largeDict:2297787 smallDict:9505 IterSec:138 AllSec:17201 
files:51600 largeDict:8331181 smallDict:4263 IterSec:140 AllSec:17342 
files:51800 largeDict:1905994 smallDict:2421 IterSec:142 AllSec:17484 
files:52000 largeDict:2284578 smallDict:3666 IterSec:143 AllSec:17628 
files:52200 largeDict:1830351 smallDict:7207 IterSec:143 AllSec:17771 
files:52400 largeDict:2444842 smallDict:4465 IterSec:143 AllSec:17915 
files:52600 largeDict:1176593 smallDict:2769 IterSec:144 AllSec:18060 
files:52800 largeDict:1192494 smallDict:7493 IterSec:145 AllSec:18205 
files:53000 largeDict:1253627 smallDict:11830 IterSec:147 AllSec:18352 
files:53200 largeDict:1020391 smallDict:4365 IterSec:148 AllSec:18501 
files:53400 largeDict:1432004 smallDict:6461 IterSec:148 AllSec:18650 
files:53600 largeDict:1088676 smallDict:6218 IterSec:151 AllSec:18801 
files:53800 largeDict:1012137 smallDict:10719 IterSec:153 AllSec:18954 
files:54000 largeDict:2432717 smallDict:9003 IterSec:153 AllSec:19107 
files:54200 largeDict:8406098 smallDict:10670 IterSec:155 AllSec:19262 
files:54400 largeDict:2010097 smallDict:24748 IterSec:156 AllSec:19419 
files:54600 largeDict:2422736 smallDict:1307 IterSec:158 AllSec:19578 
files:54800 largeDict:1937719 smallDict:2619 IterSec:159 AllSec:19737 
files:55000 largeDict:2557185 smallDict:6293 IterSec:160 AllSec:19897 
files:55200 largeDict:1326030 smallDict:2429 IterSec:162 AllSec:20060 
files:55400 largeDict:1344280 smallDict:8539 IterSec:169 AllSec:20229 
files:55600 largeDict:1476709 smallDict:11854 IterSec:169 AllSec:20399 
files:55800 largeDict:1168740 smallDict:2570 IterSec:172 AllSec:20572 
files:56000 largeDict:1574426 smallDict:8789 IterSec:164 AllSec:20737 
files:56200 largeDict:1249154 smallDict:8831 IterSec:167 AllSec:20904 
files:56400 largeDict:1150162 smallDict:16328 IterSec:168 AllSec:21072 
files:56600 largeDict:2550353 smallDict:6069 IterSec:168 AllSec:21241 
files:56800 largeDict:8467924 smallDict:8252 IterSec:170 AllSec:21412 
files:57000 largeDict:2148959 smallDict:6399 IterSec:171 AllSec:21583 
files:57200 largeDict:2568397 smallDict:1202 IterSec:172 AllSec:21755 
files:57400 largeDict:2049988 smallDict:4167 IterSec:173 AllSec:21929 
files:57600 largeDict:2697427 smallDict:3923 IterSec:174 AllSec:22103 
files:57800 largeDict:1476248 smallDict:8887 IterSec:175 AllSec:22279 
files:58000 largeDict:1468013 smallDict:11448 IterSec:177 AllSec:22456 
files:58200 largeDict:1625572 smallDict:7303 IterSec:178 AllSec:22634 
files:58400 largeDict:1308157 smallDict:5760 IterSec:181 AllSec:22816 
files:58600 largeDict:1714269 smallDict:7411 IterSec:182 AllSec:22998 
files:58800 largeDict:1395975 smallDict:5636 IterSec:185 AllSec:23184 
files:59000 largeDict:1287868 smallDict:6618 IterSec:187 AllSec:23372 
files:59200 largeDict:2650375 smallDict:2893 IterSec:188 AllSec:23561 
files:59400 largeDict:8566142 smallDict:3357 IterSec:192 AllSec:23753 
files:59600 largeDict:2286325 smallDict:3820 IterSec:195 AllSec:23948 
files:59800 largeDict:2672857 smallDict:4999 IterSec:198 AllSec:24146 
files:60000 largeDict:2144982 smallDict:8181 IterSec:207 AllSec:24353 
files:60200 largeDict:2834596 smallDict:7661 IterSec:214 AllSec:24568 
files:60400 largeDict:1618519 smallDict:3368 IterSec:217 AllSec:24785 
files:60600 largeDict:1658469 smallDict:6231 IterSec:217 AllSec:25003 
files:60800 largeDict:1786904 smallDict:6900 IterSec:221 AllSec:25224 
files:61000 largeDict:1493011 smallDict:6204 IterSec:223 AllSec:25447 
files:61200 largeDict:1891740 smallDict:3783 IterSec:223 AllSec:25670 
files:61400 largeDict:1583960 smallDict:6821 IterSec:226 AllSec:25897 
files:61600 largeDict:1477126 smallDict:6669 IterSec:227 AllSec:26125 
files:61800 largeDict:2778037 smallDict:4118 IterSec:228 AllSec:26353 
files:62000 largeDict:8633699 smallDict:9834 IterSec:230 AllSec:26584 
files:62200 largeDict:2440361 smallDict:6921 IterSec:232 AllSec:26817 
files:62400 largeDict:2798265 smallDict:3229 IterSec:234 AllSec:27051 
files:62600 largeDict:2305986 smallDict:9291 IterSec:236 AllSec:27288 
files:62800 largeDict:2953106 smallDict:8416 IterSec:238 AllSec:27526 
files:63000 largeDict:1774750 smallDict:14780 IterSec:240 AllSec:27767 
files:63200 largeDict:1789675 smallDict:13764 IterSec:241 AllSec:28008 
files:63400 largeDict:1920768 smallDict:8865 IterSec:244 AllSec:28253 
files:63600 largeDict:1642657 smallDict:5412 IterSec:248 AllSec:28502 
files:63800 largeDict:2020935 smallDict:8272 IterSec:249 AllSec:28751 
files:64000 largeDict:1716040 smallDict:12558 IterSec:254 AllSec:29006 
files:64200 largeDict:1665226 smallDict:12690 IterSec:255 AllSec:29261 
files:64400 largeDict:2896664 smallDict:3079 IterSec:255 AllSec:29517 
files:64600 largeDict:8720657 smallDict:6531 IterSec:257 AllSec:29774 
files:64800 largeDict:1890509 smallDict:3301 IterSec:257 AllSec:30032 
files:65000 largeDict:1986122 smallDict:7464 IterSec:261 AllSec:30293 
files:65200 largeDict:1747729 smallDict:9018 IterSec:263 AllSec:30556 
files:65400 largeDict:2104691 smallDict:6524 IterSec:262 AllSec:30819 
files:65600 largeDict:1801859 smallDict:4923 IterSec:265 AllSec:31085 
files:65800 largeDict:1779965 smallDict:9839 IterSec:265 AllSec:31350 
files:66000 largeDict:2958004 smallDict:13744 IterSec:265 AllSec:31616 
files:66200 largeDict:8758581 smallDict:9595 IterSec:268 AllSec:31884 
files:66400 largeDict:2634544 smallDict:4677 IterSec:269 AllSec:32153 
files:66600 largeDict:2986415 smallDict:4467 IterSec:273 AllSec:32427 
files:66800 largeDict:2494244 smallDict:10020 IterSec:275 AllSec:32702 
files:67000 largeDict:3149448 smallDict:2086 IterSec:275 AllSec:32978 
files:67200 largeDict:1984983 smallDict:6335 IterSec:276 AllSec:33254 
files:67400 largeDict:2044994 smallDict:2623 IterSec:275 AllSec:33529 
files:67600 largeDict:2124407 smallDict:6476 IterSec:277 AllSec:33807 
files:67800 largeDict:8805486 smallDict:10112 IterSec:276 AllSec:34083 
files:68000 largeDict:2699522 smallDict:8590 IterSec:278 AllSec:34362 
files:68200 largeDict:3050396 smallDict:17305 IterSec:280 AllSec:34642 
files:68400 largeDict:2563404 smallDict:12065 IterSec:281 AllSec:34924 
files:68600 largeDict:3215624 smallDict:8823 IterSec:282 AllSec:35207 
files:68800 largeDict:2091265 smallDict:6452 IterSec:283 AllSec:35490 
files:69000 largeDict:2150664 smallDict:8779 IterSec:283 AllSec:35773 
files:69200 largeDict:2221652 smallDict:4233 IterSec:284 AllSec:36058 
files:69400 largeDict:2006350 smallDict:5854 IterSec:287 AllSec:36345 
files:69600 largeDict:2313748 smallDict:1696 IterSec:286 AllSec:36631 
files:69800 largeDict:2018260 smallDict:7837 IterSec:291 AllSec:36923 
files:70000 largeDict:2034530 smallDict:4549 IterSec:296 AllSec:37219 
files:70200 largeDict:3179166 smallDict:8055 IterSec:298 AllSec:37518 
files:70400 largeDict:8897188 smallDict:9890 IterSec:302 AllSec:37820 
files:70600 largeDict:2885144 smallDict:3798 IterSec:303 AllSec:38123 
files:70800 largeDict:3217786 smallDict:1639 IterSec:306 AllSec:38430 
files:71000 largeDict:2698155 smallDict:4005 IterSec:307 AllSec:38738 
files:71200 largeDict:3365488 smallDict:3132 IterSec:313 AllSec:39052 
files:71400 largeDict:2280181 smallDict:9110 IterSec:314 AllSec:39366 
files:71600 largeDict:2314047 smallDict:3733 IterSec:315 AllSec:39681 
files:71800 largeDict:2411882 smallDict:1740 IterSec:318 AllSec:40000 
files:72000 largeDict:2184347 smallDict:2822 IterSec:320 AllSec:40320 
files:72200 largeDict:2471336 smallDict:2421 IterSec:317 AllSec:40638 
files:72400 largeDict:2242352 smallDict:13360 IterSec:321 AllSec:40959 
files:72600 largeDict:2189950 smallDict:5115 IterSec:322 AllSec:41282 
files:72800 largeDict:3372168 smallDict:3301 IterSec:322 AllSec:41604 
files:73000 largeDict:9008873 smallDict:4050 IterSec:323 AllSec:41928 
files:73200 largeDict:3037859 smallDict:7444 IterSec:323 AllSec:42251 
files:73400 largeDict:2501289 smallDict:9556 IterSec:323 AllSec:42574 
files:73600 largeDict:2300618 smallDict:8131 IterSec:330 AllSec:42905 
